"mei_fi_id";"fi_id_cou";"fi_year";"fi_date";"ser_x";"ser_y";"ser_cou_code";"ser_nameshort";"ser_emu_nameshort";"ser_hty_code";"lengthmm";"weightg";"ageyear";"female_proportion";"method_sex";"sex";"sex_source";"fi_lfs_code";"ser_lfs_code";"lfs_code";"lfs_code_source";"sai_samplingstrategy";"sai_samplingobjective";"fi_comment";"sai_comment";"ser_qal_id";"source";"issue";"action"
339099;NA;2020;2020-12-09;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";765;713;14;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339103;NA;2020;2020-12-09;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";867;1292;15;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339106;NA;2020;2020-12-09;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";726;873;13;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339108;NA;2020;2020-12-10;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";726;774;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339109;NA;2020;2020-12-10;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";738;779;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339111;NA;2020;2020-12-10;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";740;806;11;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339116;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";830;1078;18;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339118;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";762;826;13;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339120;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";776;1029;11;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339122;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";782;860;10;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339123;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";794;792;11;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339124;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";834;923;16;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339125;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";880;1168;17;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339126;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";770;916;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339127;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";738;673;9;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339128;NA;2021;2021-09-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";705;596;11;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339130;NA;2021;2021-10-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";800;1064;14;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339131;NA;2021;2021-10-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";819;1046;14;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339132;NA;2021;2021-10-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";793;808;14;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339134;NA;2021;2021-10-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";789;815;14;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339135;NA;2021;2021-10-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";738;895;13;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339136;NA;2021;2021-10-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";805;897;15;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339137;NA;2021;2021-10-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";750;805;11;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339138;NA;2021;2021-10-01;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";863;1045;17;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339168;NA;2018;2018-06-13;25.53;61.18;"FI";"VaakS";"FI_Finl";"F";920;1260;20;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339174;NA;2018;2018-11-15;25.53;61.18;"FI";"VaakS";"FI_Finl";"F";780;813;11;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339197;NA;2019;2019-09-01;25.53;61.18;"FI";"VaakS";"FI_Finl";"F";800;938;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
